file,start,end,predicted
audio/TQ_FlGYxdrU.wav,687.3,715.0,zato što je neophodno i neka procedura da se sprovede 1da do ljudi tamo je zaposlen i svakako o svemu tome pa i o tome treba suditi i cjeniti na osnovu ponašanja i predsjednika funvatskog kluba radnički i uprave radničkog i svih zaposlenih i ono što se dešava sada i ono što će se dešavati tako da ako je netko odgovoran prema poslu koji obavlja
audio/TQ_FlGYxdrU.wav,715.0,743.5,ako netko to pokazuje svakog dana onda u odnosu na to treba donositi sudove i odluke ja samo mogu da ponivjimi kao predsjednik odnosno kluba radnički da je to klub svih naših sugrađana svih navijača i jednako on treba da nam bude jednaka muka ne trebam ja da brinem najviše ili utoliko j meri pada ja trpim zbog toga svi bi trebali da se uključimo oku
audio/TQ_FlGYxdrU.wav,743.5,770.5,dda brinimo o tom klubu jer je to interes svih nas da imamo klub koji će biti super ligiji da ćemo imati priliku da gledamo najpoznatije srpske klubove ovdje u nišu i da svi zajedno upregnemo snage da to uradimo ali očigledno decenijama vuče jedan godinu dana pa poslije vuče drugih godinu dana pa poslije ue 3rećih godinu dana i nikada ne povučemo ono što treba da povučemo i ono što trebamo da uradimo
audio/TQ_FlGYxdrU.wav,770.5,796.6,bog nas je dao e da vučemo jedan po jedan i jedan protiv drugih nego da zajedno upregnemo snage da u jednom trenutku više ljudi puče i sada čuvamo i spasimo taju moje obaveze je da pokušam da napravim takvu atmosferu duboko svestan duboko svestan činjenice da u našem gradu svi znaju sve svi su najpametniji svi su selektori svi imaju financija
audio/TQ_FlGYxdrU.wav,796.6,826.1,svi se usve razumiju svi svakome sude a mi propadamo iz dana u dan i taj klub zajedno sa nama u zadnjem kolu je morao da se bori da se sačuvajuš kad bi znali celu istinu šta se sve uradilo u tom zadnjem kolu onda ja ne znam čemu sva ova priča koja se priča ja samo smatram da treba pružiti priliku mnogo toga se uradilo za ovih dva mjeseca
audio/TQ_FlGYxdrU.wav,826.1,849.9,mnogo toga se sada radi doveli smo d trenera koji jeste autoritet iza koga ima rezultata koji jesmo sobni nego mislite nadrago je webekwalca tu je i stručni štab tu su pomoćni treneri tu su ki trener recm kondicioni trener je trener reprezentacije mađarske najboljeg provligaša
audio/TQ_FlGYxdrU.wav,849.9,876.6,takodai 10tu moram vas pitam znači uprava kluba manje viješe konsolidua suni štab tu je sve što dreva očigledno navrsitoj samo još pareigrači pa dat prem stopoč pa vidjet ćemo da oni koji se najbolje razumiju to oni koji jednostavno imaju reference da daju sud o tome i da selektujemo najbolju moguću ekipu u odnosu na ono što imamo
audio/TQ_FlGYxdrU.wav,876.6,906.0,ja bih mogao da postavim pitanje a da li netko igra džabe danas i u radničkomi ubilokomklubu ne ne postoji nitko tko će džabet igra šta to u prevodu znači igraju za paraju dali radnički će biti toliko jak koliko mi budemo obezbedili para i sada kada vam ja kažem da u odnosu na prošlu sezonu radnički ima budžet tri puta veći nego što je imao prošle sezone
audio/TQ_FlGYxdrU.wav,906.0,930.0,onda možemo samo da pravimo tim u odnosu na to ali opet sva ta sredstva koja smo obezbedili nisu dovoljna zato što morate da vratite dugove koji su nastali morate da izmirite plate koje ste dužni ne možete sva ta sredstva upotrijebiti za pravljenje time da je sreće da sva ta sredstva upotrijebimo za pravljanje novog tima onda bi imali čime da se pohvalimo
audio/TQ_FlGYxdrU.wav,930.0,944.3,ali mi moramo da izmirimo dugove a dugovi radničkog su blizu stotinu milijuna hvala vam veliko ovim ste nam jasno ostvavili do znanja da ćemo teško se radnički stići u europu presrbia
audio/kniB2tVanr0.wav,12.1,38.9,građani sa juga srbije su najveći dužnici za struju dugovanja elektropivredi srbije iznose oko 100 milijardi dinara trećinu toga čine dugovi primajuugo istoku dok 10 od100 odnosno oko 10 milijardi dinara dugojiu unišli ja sam sanja načković se nama je rukovodila sektora za tragovinu električnm energijou elektrodistribucije niš gospodi bradislav žombić gospodine žombiću kako rešiti problem moji dugovanjauii
audio/kniB2tVanr0.wav,38.9,63.6,a ja bih rekao na početku da su velika dugovanja uuglavnom posljodica teške materijalne ekonomskoj situacije koja se nalaze jugt srbije i generalno odnosno građeni privradu jugu srbije i da su velika dugovanja skoncentrisana kod jednog manjeg broja kupaca da jedan veći broj kupaca uglavnom plaća dobro i redovno
audio/kniB2tVanr0.wav,63.6,86.6,uprio u tome ide podatak da recimo oko 75 niišli o dugo je do 10 heda za električno i što se može smatrati dugovanjem 2 do 3 mjesečnan računa a da nam je 90 potraživanja s koncentrisano kod 10 kupaca i to su uglavnom kupci koji su korisnici
audio/kniB2tVanr0.wav,86.6,107.8,socijalne pomoći nezaposlena lica ili kupci koji možda nemaju prava za ostvarivanje socijalne pomoć ali svejedno žive sa malim mesečnim prihodima njima su se dugovanja s godinama nego milala da im odgovarali sporazum o reprogramu druga a
audio/kniB2tVanr0.wav,107.8,136.0,znate kako preneti ću vam ono što oni kažu uglavnom su do sada oni  koji su željeli da rieše svoja dugovanja a koji nisu sklopili sporazum su imali primjebu na broj rata odnosno na iznos mesečnera smatraju da im za ta velika dugovanja bi preveliko opterećenje bilo za neki kućni kuđet da plaćaju tekuću potrošnju i plus u ratu sporazu jesu za interesoni ali smatraju jednostavno da taj teoooisiš
audio/kniB2tVanr0.wav,136.0,165.0,broj rata je povećan dakle prema oprvoj pomudi sporazum oeprogromu duga koji mogao biti potpisan do kraja marta bilo je ponuđeno da dugo vraćaju na tridu 24 e sada je to moguće i na 4rata odnosno za 3 i 4eii godine da li o n jima u praksi i polaša jest toji jedna od novina ovog prvoduženog sporazuma
audio/kniB2tVanr0.wav,165.0,191.4,da je maksimaln broj rata povećan 48 za veće da li će pomoći i da li će biti bolji oci ja ne bih trenutno priča o tome zato što je praksa pokazalo da je najveći broj kupaca zaključuu sporazum u zadnjim danima isteke sporazuma ta25 prijelda podoženg 25 prijelaoda tako da ćemo vidjeti nakon toga koliko se kupace javilo znači
audio/kniB2tVanr0.wav,191.4,218.8,poziv je otvoren u kupci su informisani o tome tako da ćemo vidjeti da ićrpin da bi uope mogli da sporazum važi sa kupci koji imaju dugovanje dospjelo za plaćanje na dan 3112. 202. koje nije plaćano do kfe013. godine usloda zaključuju sporazum je da izmjere ono
audio/kniB2tVanr0.wav,218.8,247.9,potraživanje za električne energije koji su trošli  još jedna novina koju bih napomenuo jeste da u apriu za razliku od marta mogu da se reprogramiraju i iznosi koji su u sudskom postupku odnosno za koje smo tužili u erične eneergije da li onda to znači da oni koji su u sudskom postupku stvari da oni koji potpišu sporazum zapravo priznaju zastarili dugove na taj načinii
audio/kniB2tVanr0.wav,247.9,277.1,valda akoisesomsuč i pu zaštitu potrošača ormu su upravo skretali pažnu ovu činjenicu i oni su predlagali kupcima da ne potpisuju sporazum da na taj način ne bi prizmani izastajali dug pa ja mislim da to svog poštovanja prema zaštiti prava potrošača nije valjan argument zato što potrošivanje zastarevaju za sudsku napatuu ovom redovnom postupku naplate oni ne zastarevaju znači mi imamo sva prvoda
audio/kniB2tVanr0.wav,277.1,303.2,tošo uukuodovrda ali nemate prava da se potražuju sudskim putomm da znači to je edododoo ja bih u ovoj sitaciji i pak istakao pozitivni aspekt sporazuma to je otpis kamate obročuvat 2012. a to jeo još jedna ov stvar na koju su oni ukazali i kažu da se otpisuje jer je moguće otpets kamate samo ta ihd 12. godine kažu a onda to ne odgovora o onima
audio/kniB2tVanr0.wav,303.2,329.9,t se dugovanje nakon bile izpeih godina jer takaada ogranje nevivo a toaoejest činjenica da jeo tih veliki dugovanje koja se s godinoma povećavaju veliki ude  igra kamata u ukkom dugovanju ali ja bih naglasio ovo priliko pošto imamo ne samo tu primjedbu nego i premjedbu kupaca da je usluve sporazuma i
audio/kniB2tVanr0.wav,329.9,357.8,dio kamate kojiće se otpisivati i propisao upravni otpor toprivrede srbije svojom odlukom tako da eekturosistibucija i nije u mogućnosti da mjenja te uslu niti da otpisuje nešto više odteoga i još jedna stvar koju predlaže i sporuma koju oni smatraju najpoštenijim jesne da se izračuna broj utrošenih kilovaca i svakog užnika da se onimnoži završnem cenamam kilovacata da se ta sumopodelina rad
audio/kniB2tVanr0.wav,357.8,381.3,da li misli da bi dobilo u prakidi utrošek električne energije se obračunava prema tarifom sistemu za prodaju električne energije tarifu u kucu i to je jedini dokument zvanični prema komoj možete se radi nikakva improvizacija u tom smeru nije uoćio spom smo u abaveziti primjenjujemo sestemisamo na taj način oočuo
audio/kniB2tVanr0.wav,381.3,398.7,a koliko niišli e ispunilo uslug za popisivanje sporazuma znači koliko od njih je smjerilo dubovanje i zrehe do 3 godine prenuklo je taj broj oko 32i sera ust kupaca koji su zaključili sporazumiia
audio/kniB2tVanr0.wav,398.7,428.3,i to su u glavnom domaćinstvoih  zaključilozakojučsraraa recimo da mi imamo nekih 4ajti recimo pocane 40 hleda kupoce koji tuguju više od detihei oni bi potencijalno mogli na neki način da bududa iskoriste taj repokam tako daevo može da si kažet za blizu 10 usija
audio/kniB2tVanr0.wav,428.3,455.2,da li ste vi zadovoljni tim odimom značinid0psno njih se nije javilo da li ste očakivali takoo pa kažem kolač jozbeiivivit ćemo na kraju u ovom trenutku vi vjerojatno mogao odi do budi moi onima koji su potpisali sporazum o reprogramu dugatili su zeko prvi računi na naploku i na njima jaa i obračunate i kamata čemu je reć
audio/kniB2tVanr0.wav,455.2,482.0,da imali smo već prigovore kupaca na tu temu i evo objasnio bi o čemu se radi prvenstveno bih želao pošto je nepovjerenje prema u opštoj zateznoj kamati veliko naročito odod 27biloah12i kada je ustavni sud one odluku da je ogročno zatezne kamate kao ooone to neostalan sumnjičost i nepovjerenje građana prema bilokakvo m ogročano zatezne kamate je realma visoko
audio/kniB2tVanr0.wav,482.0,501.5,ali ja bih uvjerio građanija da stvarilo i na koji nači nisu oštećeni radi se jednostavno o jednom načinu obročuno iskazivanja kamate koji je nastao baš u tom periodu kada je ustavni sud doni tu odluku i to baš je zazlog što je odluka donijati 27 znači pred sam kraj obrčunskog perioda
audio/kniB2tVanr0.wav,501.5,531.1,morali smo da čekamo neko vrijeme za prilagođavanje softveri za odluku elektroprirode srbije o postupanju po toj odluci ustavnog suda tako da u afhostorskom računu nije obračunata kamata za juli mesec već će obračunata prvi putu sitembru za juvo mjesec tu se stvorilo to kašnjenja da kažemo dva mjeseca tako da sadajesu jesu obavještenje bilo u afrostoskom računu da će kamata za juli biti iskazano u narednom periodu oukopci dapoglerate svoje računa
audio/kniB2tVanr0.wav,531.1,558.9,ova kamata koja se sada javila koja je interesantan za kupci koji su sklopili sporazum jeste kamata za nmesec februar ona se javila sada u apreliskom računu i javit će se još jedna kamata u mesecu maju za period od 1. marta do trenutka sklapanje sporazuma o martu odnosno za kupci koji sklope sporazum o vilu imat će kamatu i u imag
audio/kniB2tVanr0.wav,558.9,586.9,veliki problem jete i naplate druga pinidunika koliko ovi dugojupjere pa jeste veliki problem niško i je neki bio  uspješan u prirodni centar danas je nažalost nestugde prida se bori za opstanak za održanje likvidnosti za nasta poslovnih aktivnosti a
audio/kniB2tVanr0.wav,586.9,616.8,veliki broj naših kupaca od koje potražemooovaj dugovanja za električnu energiju su restrukturiranju ili u stečaiju čak trećina naših potraživanja je kod kupaca koji su restrukturiranju ili stečaju također veliki problem imamo i sa naplatom od korisnika republičkug i lokalnog udžet zbog ekonomskih situacija u zemlji državna kasau
audio/kniB2tVanr0.wav,616.8,646.6,je naravnosepan razotokoiko u komprotetu dugaju građani u pju od ukupno dugovanja kupoca prema elektroistribuciji niš recimo da je oko 80 dugovanje malo više od 80 dugovanje građana dok je oko 15 dugji kako je moguće napaitti ugovaanja oni koji serečioposče
audio/kniB2tVanr0.wav,646.6,673.5,ovihpod blokadom računa mi smo produzeli sve zakonske mjere ka naplati tih potraživanja i stvarno neizvesno sti stečajni postupci kraju na koji način  šta će ostati tudu imovine šta ćemo mi o toga naplatiti je neizvesno  nije lako zaprocijeniti u ovom trenutku prvoga prila stupila je na snagu uredba energetski zai
audio/kniB2tVanr0.wav,673.5,701.6,objavlite šta je energetskizaien kupoci kako građanim moi dor energetski zaštićeni kupoc je kupac koji ima pravo na umanjenje mesečnog računa za utrošekg električne energije to pravo ostvaruje na osnovu pravo će ostvariti kupci podnošenjem zahtjeva u jedinicama lokalne samouprave odnosno u mesnim kancelarijama
audio/kniB2tVanr0.wav,701.6,728.4,to jest ne u mesnim kanclavijama to je razliku u odnosu na neku vrstu zaštite i popuste koju su imali do sada spomenuo bih da je ukinut popust 305 po odluci upravnog odborja etopivrede srbije za korisnike socijalnu pomoći materijalnog izvićenja poradice tako da građani sada svoja prava kao što sam rekao bi trebalo da ostvaruju ponošenjem zahtjeva
audio/kniB2tVanr0.wav,728.4,754.3,u jedinicama lokalne samouprave ne više na šalterima elektodistribucijeusui su vezani za broj članova domaćinstva za ukupne mesečne prihode domaćinstvo i za imovinsko stanje znači unosi isključevoa domaćinstva koja imaju jedan obikat za stanove i u vezi sa tim mesečnim prihodima i brojevima članova domaćinstvoma ovu srazmjernu ostvaruju određeni broj
audio/kniB2tVanr0.wav,754.3,780.5,da kažem bespotnih kilova časova koji se izražavaju kroz iznos u diovimaza koji su manje mesečni raču ono što je interesantno jeste da je ovdje stalje nacant na racionalnu potrošnjeu tako da ukoliko kupci električne energije koju budu energetski zaštićenje budu trošili više od 2 i po puta od predviđenje te kvote za umanjenje neće ostvariti nikako popust
audio/kniB2tVanr0.wav,780.5,808.9,a možemo reći na jednom primjoru koja je tok voda ili primjer recimo  recimo porulica sa 3i 4 člana koja ima o 18 tipohioda ako se dobro sreća nesečni prihod imaju pravo na nekih 160 k časom nesečno a to ćioča svojo da esto togo da le bitam  možete da objasniti recimo šta
audio/kniB2tVanr0.wav,808.9,838.1,roruju koliko pošetereiprijeda oš potrošnje rad nestara koliko podošipa recimo da je neki prosjek potrošnje za neko domaćinstvo koje vodiračuna potrošnje između 300 i 40i kmča so nesečno tako da bi mogli kupci uz jednu vrlo racnu potrošnje moguće je da ostvaruvoooai
audio/kniB2tVanr0.wav,838.1,844.9,hvala vam sa nama je dio gospodin braslo dombić moime zanja načković ledali ste 15 minuta
audio/bsvrjcDiG2o.wav,13.5,36.7,osim što je vruća ova sjedmica bit će pamćena kraće ili duže videt ćemo i po tome što je anketni odbor skupštine srbije za utvrđivanje stanja na kosovi me tohi vezanog za pomoć države srbije ovoj pokrajini počela upravo ove sjedmice da radi na čelo anketnog odbora koji sadrži
audio/bsvrjcDiG2o.wav,36.7,61.8,poslanik je iz svih stranaka u parlamentu opoziciju nih i poziciju onih koji su htele da svoje poslanike daju nalazi se general momir stojanović predsjednik okružnog odbora srpske naprene stranke u nišu čovjek koji je dugo ratovo i borevo se na raznim frontovima i sagevo i odnoj sasvim neobičnoj ulozi
audio/bsvrjcDiG2o.wav,61.8,89.7,u ulozi koja se dovodi po sunju prije svega zbog toga šet kaže u zemlji srbiji ako nešto ne želite da rešite onda pravite radnu grupu ili anketni odbor smemo li to da kažem na početku vašeg rada gospodinsta pa nažalost jeste tako ja sam se trudio da malo se upoznam u doseđašnje radu narodne skupštine koliko je iz kojih razloga pomireno anketnih odbor i čini mi se da sam dobio jednu informaciju da je
audio/bsvrjcDiG2o.wav,89.7,115.7,samo izvještaj jednog anketnog odbora usvojen u parlamentu rpulike sahonu to znači da nije bilo drugih izvještaja ili da drugi nisu bili dovoljno dobri da bi bili usvojeni verato znači da vjerojatno iz nekih političkih razloga izvještaj tih anketnih odbora nisu usvojeni u narodnoj skupštini nadam se da sudbina rada ovog anketnog odbora neće biti takavi i da će ta izvještaj biti usvojen negdje polovinom septe broja ove godine
audio/bsvrjcDiG2o.wav,115.7,144.1,osnivači anketnog odbora ne rado pominju ali cela ta stvar je počela od b9s2 i one emisije in siter kada je pokazano na koji se sve način i zloupotrebljava novacs kaji država srbija odvaja da bi pomogla srbima na kosovu da li danas vi imate nekakav osjećaj antagonizma prema toj emisiji ili smatrate a j ovo potpuno autentična akcija is kupšti
audio/bsvrjcDiG2o.wav,144.1,171.6,ne ovo je potpuno autentična akcija skupštine ne povezujem formiranje i angaživanj anketnog odbora sa emisijom in sajde na b92 vi znate da skupština srbije pored zakonodavne ima i svoju kontrolu funkciju formiranje jednog ovakvog odbora kontrolitrošenja budžetskih sredstava namijenjenih na kosume to i od 200o 202 godine je legitimno pravo
audio/bsvrjcDiG2o.wav,171.6,201.4,parlamenta republike srbije i stoga parlament pokuša posljednje vrijeme pored donošenja zakona iosnovne funkcije zakonodame i da realizuje tu kontrolnu funkciju koja je godinama unazad kada je u pitanju parlament bilo zapostavijnaa da li to što ne smatrate prevashodno bitno aciu2 znači da ćete možda i zaobići činjenice koje 2 izie do sada
audio/bsvrjcDiG2o.wav,201.4,228.1,ene nikakom  anketni odbor je sastavljen od 14 narodnih poslanika jedan predstavnik i svake parlamentarne stranke pored toga u sastavu anketnog odbora rade i predstavnici i strušnih institucija ili složit ćete se da anketni odbor nije profesionalno kadar da odgovori svim zadacima a ti če se ponavljam prošenje budžetskih para za 12 godine
audio/bsvrjcDiG2o.wav,228.1,253.3,tu su predstavnici budžetske inspekcije tu su predstavnici poreske uprave tu su predstavnici državne revizorske institucije tu su predstavnici inspektorata raznih ministarstava tako da u okviru anketnog odbora kao logistika u stručnom pogledu formirano je 3 tima koji će sistemom uzoroka izvršiti kontrolu trošenja budžetskih sredstava na teritoriju republike srbije
audio/bsvrjcDiG2o.wav,253.3,280.0,kada kažem sistemom uzoraka složet ćete se da su 12 godina proveriti trošenje bužetskih sredstava za 12 godina koja su izdvajana za posovoeou za svega 4 mjeseca što je u skladu sa poslovnikom parlamenta je jako kratak period mi ćemo vidjeti u zavisnosti od dobima poslova a poslovnik narodne skupština dozvoljava to da zatražimo i pružetak rada anketnog odbora
audio/bsvrjcDiG2o.wav,280.0,310.0,nadam se ipak da ćemo do 18. septebra kada je planirano podnošenje izvještaja parlamenta u republike s da ćemo završiti taj posao šta je  opredjeljivuće bilo kada kažem 12 godina mis i kako smo se opredjeljivali kao anketni odbor na svojim sastancima koja ćemo stavke u budžetu koje su namijenjene tko su imetoi kontoli prije svega smo se opredjeljivali tako što ćemo prekontroliti najveće stavke za koje je izdvajano najviše
audio/bsvrjcDiG2o.wav,310.0,337.4,financijskih sredstava zatim da ćemo pokriti sve oblasti društvenog života na posuu od prosvede zdravstva kulture sporta infrastrukturnih objekata lokalne samouprave javnih produzeća financiranje  stavki koje se tiču održivog opstanka i stvaranje uslova za povratak interno raseljenih lica to je
audio/bsvrjcDiG2o.wav,337.4,366.3,jedna druga naša opredjeljijuća stavka i treće jeste koncentirali smo se na one stavke za koje je u proteklih 12 godina raznim odborima parlamenta republike srbije su dolazile predstavke građana sa kosovme toh želci da kao parlament ispoštujemo i provjerimo te stavke mi smo se opredijelili da provjerimo i sve navode koj koji se tiču peticija i predstavke koje su građani sa kosobi metohje
audio/bsvrjcDiG2o.wav,366.3,393.2,dostavljali parlamentu a tiču se sumnji u zloupotrebu ili nenamjensko trošenje buđetskih sredstava nako su imeto što je vaš neposredni zaeknako su o ime to da pokažete prsto mi kažete hapsite ovoga ili pogledajti provjerite onome odrugo znači niti vremenski niti po strukturi anketni odbor niti po zadatku u jedoo
audio/bsvrjcDiG2o.wav,393.2,422.5,dobio u skladu sa odlukom o odlukom narodne supštine od osmo apvila mi nećemo vršiti detaljne istrage konkretnih slučajeva zloupotrebe kriminala korupcije u pogledu trošenja budžetskih sredstava ali ćemo utvrditi da je bilo nepravilnosti u trošenju za konkretni zadatak projekat ili stavku koja je financirana iz budžeta da se te pravilnosti odnose na tt
audio/bsvrjcDiG2o.wav,422.5,448.3,i onda ćemo kroz naš izvještaj i parlamentu preporučiti da vladi republike srbije preporuči da nadležni ministarstva nadležni organi preduzmu mjere i vjerojatnoći ukoliko taj izvještaj bude usvojen slijediti aktivnosti nadležnih državnih organa na dokumentovanju i krivičnom procesuiranju takvih sloupotreba nalazimo se u srcu jzžae srbije
audio/bsvrjcDiG2o.wav,448.3,477.2,koja ima velike deogranice sa onim što danas zovemo kosobom makar pokrajinom ili kako ena kaže samostalnom državom imate li nagoveštaja da bi možda i neki biznismenizi u istočnoj srbij je trebalo malo da se trgnu kada vi počnete da radite pa moje informacija govore da je u najmanju ruku prisutna nervoza kod pojedinih alica biznisme na prostoru kosovo imeteollohije
audio/bsvrjcDiG2o.wav,477.2,506.7,mi stvarno želimo da potpuno sprovedemo ono što je odlukom o narodne skupštine datu a opraštte to na kosourazumem ali da li toga ima u jugo istočnoj srbiji jer smo tu u blizu pa ja bih rekao na bazi makar predstavki građana onih koji sam proučio proučio sam sve prestavke za proteklih 12 godina kriminal nne poznaje granice lišno ti indici ili sumnji ili pokazatelji govore
audio/bsvrjcDiG2o.wav,506.7,535.2,da je organizivani kriminal na kosuime tohi ukoliko je postojao u n klavama sa većinskim jer mi ćemo prije svega kontroli sa ten klave koje su sa većinskim srpskim i drugim aalvanskim življam sve okruge ćemo proći na kosuime tohi upravne okruge govori da itekako postoji sprega i da su ukoliko postoji takvih kriminalni aktivnosti makar indikativno po onome što se postavkama vid i po prestavki građana
audio/bsvrjcDiG2o.wav,535.2,561.2,da su te kriminalne aktivnosti odvijane usporezi sa nekim ljudima koji nisu na teritorij kosej ne toge pa čak nekada da su i ti ljudi presudno koordinirali usmoravali takvu koruptivnu i kriminalnu aktivnost dakle treba očekivati da tu bude nekavog traganja i na juvu istoku jer ombično imamo utjecaj da se to odnosi na ibar pa onda ta zapadna srbija pa se to sada ide prema lazrecu prema rudnicima prema itd
audio/bsvrjcDiG2o.wav,561.2,588.4,čininam se čini m se kazo da jugoistog isključnoneće biti isključnimi ćemo prekontrolisati konkretno svaki projekat svaku stav u zakonitosti javnih nabavki visinu novčanih sredstava i reći ćemo m jednu stvar mi smo sve kao anketni odbor obratili i kancelari umnika u beogradu da nam dostave sve projekte iznos novččanih sredstava koje je međunarodna zajednica odnosno umnik a
audio/bsvrjcDiG2o.wav,588.4,614.1,financirao potrebe srba odnosno e klava sa većih sim srpskim stanovništvom na posoi metoki jer postoji ozbiljnih indicija da su neki projekti financirani i od međunarodne zajednice i iz budžeta republike srbije pa će onda se ispostaviti verujem da jedan deo sredstava ili makar ovaj iznos koji je financiran iz umnika ili ovaj iz budžeta republike srbije je završio negdje ne zakon
audio/bsvrjcDiG2o.wav,614.1,643.3,kakva će tu biti seradite sa priškenom kakva je relacija voradi priiškee užite ulazite na jednu teritoriju koja pretenduje da je samostalna i počinjete da istražujute po njoj pa da a sam ja sam preko predstavnika kancelarije za kosui metogii preko našeg oficira za vezue gospodina pavićevića s vojim sam preneki da imao razgovore u to naču sve naše obaveze kada je u pitanju naš boravak anketnog odbora anketnog odbora na kosu i meteogi poznat va m da
audio/bsvrjcDiG2o.wav,643.3,670.6,za boravak i južno dibra je potrebno 72 časa da se najavite pretpostavljam da ćemo dobiti pratnju elexewora iu toku boravka u okruzima koji su južno od dibra ili u toku boravka na nekim lokacijama prijesvega u metoki kada je u pitanju izgradnja izbjegličkih naselja za povratnike želimo da prekontrolišamo da li su ta sredstva utrošena u tim izbjegličkim naseljem da li tamo žive ljudi da li su
audio/bsvrjcDiG2o.wav,670.6,695.5,poljoprivredna mehanizacija postoji za koje je država izdvojila pare jer postoji nekih indicija da je ta mehanizacija prodata albancima i onda su povratnici se vratili nazad u srbiju i što je nedopustivo i što ukazuje onda na nenamjensko trošenje bunžetskih sredstava ja znam da vi javnost ove zemlje najčešće kroz prizm rad anketnog odbora želite da dobijete odgovor o nekom krupnim
audio/bsvrjcDiG2o.wav,695.5,723.5,kriminalima verzacijama što je opravdano obzirom da pare poreskih obveznika cele srbije deo paras porezskih obveznika se odvaja i za financiranje ri tu su očepreseaubtu trepću doći ćemo kasnije do trepće ali žalost nam kažem jednu drugu stvar mi želimo da kroz rad angnetnog odbora prvo utvrdimo da li je visina novčanih sredstava za ovih 12 godina za pojedine stavke optimalna realnim potrebama
audio/bsvrjcDiG2o.wav,723.5,745.4,da li je u nekim stavkama prenaglašen iznos novčanih sredstava koji se odvaja za kosume tok i a da su neke tako bitne stavke zapostavljene znači mi želimo ne samo da utvrdimo da li je bilo zloupotrebne trošenju bužejskihsredstava već i da pomognemo vladi i kad stvarij za kosume toki u opredjeljivanju sredstava za kosume tok i time što ćemo reći da je
audio/bsvrjcDiG2o.wav,745.4,774.7,po inerciji za ovih 12 godina de se kupovao složite s samno mir na kosovb e toki odvajano po inerciji za neku stavku za koju realnih potreba danas na kosovu nema veliki iznos novčanih sredstava da su neke stavke koje su bitne za građan kosovu toi zapostavljejo znači hoćemo ibučii da prekomponemo i da na neki način predložimo skupštine ona vladi da se izdvajanja prekomponuju po visini po namjeni po iznosu ne samo što ćemo utvrditi eventualno utvrditi i kažem ne možemo reći sada
audio/bsvrjcDiG2o.wav,774.7,801.9,ako budete došli do zaključka da ima indicije jer vi ćete s indicijama baviti i srega će se baviti utvrđivanjem i dokazima da ima indicija da su se događale zloupotrebe vesti govorili novinarma da ima firmi koje su rekonstruisale recimo jedan isti most ili jedan isti put po nekoliko puta i to iste firme znači da se novac po nekoliko puta vraća u njima uže
audio/bsvrjcDiG2o.wav,801.9,827.2,da li će srbija imati prava da postupa na kosovu i vi će to moći samo u srbiji a da netko drugi sudi ljudima koji su sada na kosovu dakle smeri srbije dahapsi na kosovu srbe pitanje je jako dobro reć ću vam da je i međunarodnoj zajednici itekako zainteresovana za
audio/bsvrjcDiG2o.wav,827.2,854.4,uskloku borbe protiv kriminala i korupcije koji je jedan od prioriteta ove vlade zašto bi bila tapu tema kriminali i korupcije na posunu to iako mi kažemo da je posonito sastan de o srbije zašto bi taj idej od srbije bio amnestiran mi želimo da provjerimo da li je bilo kriminala i korupcije odnosno a tiče se budžetskih sredstava mi ovdje ne govorimo o sredstvima privatnih biznismena i ostalog ali može li se desiti da rina kaže ostavite nama vaše lokove
audio/bsvrjcDiG2o.wav,854.4,882.8,ne mi ćemo znači postoje mehanizmi kako da se ta stvar dokumente prvo mojeje mišljenje iskustveno mišljenje da kriminal i korupcija naos imetoima kad su u pitanju srpske klave nije mogao da se odvija bez prege sa nekim utjecajnim faktorima vanaet na teritoriji ostatka srbi to je nepopitno drugo radi se o građanima koji itekako komuniciraju i  itekako
audio/bsvrjcDiG2o.wav,882.8,907.2,borave ne teritorij republike srbije tako da u smislu preduzimanja nekih sankcija u smislu dokumentovanja neće biti problema da organi republike srbije dokumentuju odnosno upuste se u dublju analizu istraživanje dokumentovanje i procesuiranje onoga što je našao anketni odor postoji mogućnost da u seradnji sa forom odnosno sa euleksom i sa umnik administracijom
audio/bsvrjcDiG2o.wav,907.2,936.2,cdo saznanja ustupi za one aktivnosti koje su odvio na prostoru posebne metoke pa da naši organi u sauradnji sa umnik administracijom na kojii imetoki radne na dokumentovanju kao što se radi na dokumentivanju ratnih zločina i ostaloga u prilog tome ću vam reći da sam jučer imao sastanak sa pomoćnikom političkog komiteta nbasade si amrečkih država na njegov zahtjevu prostorama narodne skupštine njegov zahtev te izrazio
audio/bsvrjcDiG2o.wav,936.2,963.5,vrlo veliku zainteresovanost u radu anketnog odbora na suzbijanju kriminala i korupcije jer mi ćemo dobiti datum postavljam i nadam se da ćemo dobiti datum započinje pregovora oko ulaska eu i sve zemlje članice eu itekako žele da parepretpristupnih fondova eu ne završe u nekim kriminalnim čenvima tako da je njihova zainteresonost itekako
audio/bsvrjcDiG2o.wav,963.5,976.2,velika da se po pitanju kriminala i korupcije u srbiji pa i na posao na toi postignu rezultati puno sreće gospodine stajanović i u tom poslu čekamo 18. 7cb i vaše izaštje hvala
